primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
barswa,[],['song'],52.4666,10.2034,Hirundo rustica,Barn Swallow,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/624636,barswa/XC624636.ogg
barswa,[],['call'],38.5553,-6.0661,Hirundo rustica,Barn Swallow,Eduardo Realinho,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/553804,barswa/XC553804.ogg
barswa,[],['song'],57.2367,18.6766,Hirundo rustica,Barn Swallow,Mikael Litsgård,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/289357,barswa/XC289357.ogg
barswa,[],['song'],44.0635,1.9515,Hirundo rustica,Barn Swallow,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/644163,barswa/XC644163.ogg
barswa,[],"['begging call', 'call', 'juvenile']",,,Hirundo rustica,Barn Swallow,Anon Torimi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/487779,barswa/XC487779.ogg
barswa,[],"['flight call', 'song']",48.4543,-5.1272,Hirundo rustica,Barn Swallow,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/584350,barswa/XC584350.ogg
barswa,[],"['call', 'flight call']",19.255,-99.0254,Hirundo rustica,Barn Swallow,Isain Contreras Rodríguez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/645556,barswa/XC645556.ogg
barswa,[],"['call', 'song']",52.4965,10.1638,Hirundo rustica,Barn Swallow,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/669737,barswa/XC669737.ogg
barswa,[],['flight call'],41.5811,1.8017,Hirundo rustica,Barn Swallow,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/139171,barswa/XC139171.ogg
barswa,[],['song'],51.7979,-8.1822,Hirundo rustica,Barn Swallow,Harry Hussey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/411677,barswa/XC411677.ogg
barswa,[],['call'],38.1103,-84.4921,Hirundo rustica,Barn Swallow,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/327328,barswa/XC327328.ogg
barswa,[],"['flight call', 'nocturnal flight call']",52.2183,0.1441,Hirundo rustica,Barn Swallow,Simon Gillings,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/472363,barswa/XC472363.ogg
barswa,[],['song'],51.4226,23.1201,Hirundo rustica,Barn Swallow,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/134349,barswa/XC134349.ogg
barswa,[],['song'],41.492,9.055,Hirundo rustica,Barn Swallow,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/471705,barswa/XC471705.ogg
barswa,[],['song'],13.8949,100.4655,Hirundo rustica,Barn Swallow,Werzik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/402778,barswa/XC402778.ogg
barswa,[],"['call', 'song']",19.2561,-103.6886,Hirundo rustica,Barn Swallow,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/317544,barswa/XC317544.ogg
barswa,[],"['call', 'female', 'flight call', 'male', 'song']",36.4172,-6.1459,Hirundo rustica,Barn Swallow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/361812,barswa/XC361812.ogg
barswa,[],"['male', 'song']",19.3551,-99.0467,Hirundo rustica,Barn Swallow,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/631960,barswa/XC631960.ogg
barswa,[],"['begging call', 'juvenile']",,,Hirundo rustica,Barn Swallow,Anon Torimi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/256096,barswa/XC256096.ogg
barswa,[],['alarm call'],54.5789,11.9284,Hirundo rustica,Barn Swallow,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/377901,barswa/XC377901.ogg
barswa,[],['call'],32.0576,-81.3247,Hirundo rustica,Barn Swallow,Russ Wigh,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/324889,barswa/XC324889.ogg
barswa,[],"['call', 'song']",52.8858,23.8293,Hirundo rustica,Barn Swallow,Ireneusz Oleksik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/664990,barswa/XC664990.ogg
barswa,[],['call'],40.9663,68.7289,Hirundo rustica,Barn Swallow,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/183794,barswa/XC183794.ogg
barswa,[],['song'],46.1028,8.6971,Hirundo rustica,Barn Swallow,Roby,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/375583,barswa/XC375583.ogg
barswa,[],['song'],,,Hirundo rustica,Barn Swallow,Anon Torimi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/560510,barswa/XC560510.ogg
barswa,[],[''],41.2243,1.7254,Hirundo rustica,Barn Swallow,Sergi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/746902,barswa/XC746902.ogg
barswa,[],['song'],42.0384,-82.5111,Hirundo rustica,Barn Swallow,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/476498,barswa/XC476498.ogg
barswa,[],[''],52.506,13.4281,Hirundo rustica,Barn Swallow,Johannes Worona,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/737129,barswa/XC737129.ogg
barswa,[],"['adult', 'call', 'juvenile', 'song']",52.8858,23.8293,Hirundo rustica,Barn Swallow,Ireneusz Oleksik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/664997,barswa/XC664997.ogg
barswa,[],['call'],42.7895,-83.1904,Hirundo rustica,Barn Swallow,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/329025,barswa/XC329025.ogg
barswa,[],"['male', 'song']",49.9181,-6.285,Hirundo rustica,Barn Swallow,Ashley Fisher,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/318261,barswa/XC318261.ogg
barswa,[],"['adult', 'call', 'juvenile', 'sex uncertain']",36.7795,-5.1192,Hirundo rustica,Barn Swallow,Santiago Caballero Carrera,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/573106,barswa/XC573106.ogg
barswa,[],"['call', 'life stage uncertain', 'sex uncertain']",48.0875,-123.0438,Hirundo rustica,Barn Swallow,James Link,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/582626,barswa/XC582626.ogg
barswa,[],[''],7.019,79.884,Hirundo rustica,Barn Swallow,Okamoto Keita Sin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/756634,barswa/XC756634.ogg
barswa,[],['uncertain'],50.8707,16.6727,Hirundo rustica,Barn Swallow,Ireneusz Oleksik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/581793,barswa/XC581793.ogg
barswa,[],"['flight call', 'song']",48.6308,1.7219,Hirundo rustica,Barn Swallow,Tanguy Loïs,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/565640,barswa/XC565640.ogg
barswa,[],['song'],44.5026,14.9379,Hirundo rustica,Barn Swallow,Dare Šere,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/335495,barswa/XC335495.ogg
barswa,[],"['call', 'song']",19.2561,-103.6886,Hirundo rustica,Barn Swallow,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/317542,barswa/XC317542.ogg
barswa,[],['flight call'],53.5267,22.8439,Hirundo rustica,Barn Swallow,Ireneusz Oleksik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/663184,barswa/XC663184.ogg
barswa,[],"['alarm call', 'flight call']",51.914,16.8448,Hirundo rustica,Barn Swallow,Ireneusz Oleksik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/669755,barswa/XC669755.ogg
barswa,[],['flight call'],43.1905,40.385,Hirundo rustica,Barn Swallow,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/193495,barswa/XC193495.ogg
barswa,[],['flight call'],43.5067,4.1273,Hirundo rustica,Barn Swallow,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/553706,barswa/XC553706.ogg
barswa,[],[''],53.5971,-6.3923,Hirundo rustica,Barn Swallow,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/720336,barswa/XC720336.ogg
barswa,[],['flight call'],48.459,-5.1292,Hirundo rustica,Barn Swallow,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/584461,barswa/XC584461.ogg
barswa,[],"['alarm call', 'call', 'flight call', 'life stage uncertain', 'sex uncertain']",51.915,16.848,Hirundo rustica,Barn Swallow,Grzegorz Lorek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/672358,barswa/XC672358.ogg
barswa,[],"['flight call', 'juvenile']",55.2375,47.6393,Hirundo rustica,Barn Swallow,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/494922,barswa/XC494922.ogg
barswa,[],"['call', 'flight call']",42.965,9.4512,Hirundo rustica,Barn Swallow,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/471591,barswa/XC471591.ogg
barswa,[],['flight call'],46.3315,-1.3214,Hirundo rustica,Barn Swallow,Jack Berteau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/496382,barswa/XC496382.ogg
barswa,[],['song'],28.1815,-105.4379,Hirundo rustica,Barn Swallow,fernando mondaca fernandez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/384074,barswa/XC384074.ogg
barswa,[],['song'],46.4582,11.2475,Hirundo rustica,Barn Swallow,Beatrix Saadi-Varchmin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/375299,barswa/XC375299.ogg
barswa,[],['call'],19.874,99.0435,Hirundo rustica,Barn Swallow,Somkiat Pakapinyo (Chai),Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/642713,barswa/XC642713.ogg
barswa,[],['song'],51.6424,105.5332,Hirundo rustica,Barn Swallow,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/457806,barswa/XC457806.ogg
barswa,[],['song'],44.8298,-93.2462,Hirundo rustica,Barn Swallow,Jonathon Jongsma,Creative Commons Attribution-ShareAlike 3.0,4.5,https://www.xeno-canto.org/83449,barswa/XC83449.ogg
barswa,[],['song'],54.4943,-6.3824,Hirundo rustica,Barn Swallow,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/191394,barswa/XC191394.ogg
barswa,[],['song'],52.6532,-1.8794,Hirundo rustica,Barn Swallow,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/582362,barswa/XC582362.ogg
barswa,[],"['call', 'female', 'flight call', 'male', 'song']",36.4172,-6.1459,Hirundo rustica,Barn Swallow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/361219,barswa/XC361219.ogg
barswa,[],"['call', 'song']",25.5804,-100.248,Hirundo rustica,Barn Swallow,Liliana Rodriguez Garza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/415547,barswa/XC415547.ogg
barswa,[],"['adult', 'call', 'sex uncertain']",51.1591,4.564,Hirundo rustica,Barn Swallow,Wim Jacobs,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/690752,barswa/XC690752.ogg
barswa,[],['flight call'],13.8949,100.4655,Hirundo rustica,Barn Swallow,Werzik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/402733,barswa/XC402733.ogg
cohmar1,[],['flight call'],50.7552,3.3207,Delichon urbicum,Common House-Martin,Eddy Scheinpflug,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/278526,cohmar1/XC278526.ogg
cohmar1,[],['flight call'],42.9601,9.4517,Delichon urbicum,Common House-Martin,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/246975,cohmar1/XC246975.ogg
cohmar1,[],['begging call'],41.3359,0.737,Delichon urbicum,Common House-Martin,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/330645,cohmar1/XC330645.ogg
cohmar1,[],"['""tjirr""', 'flight call', 'trill']",48.841,1.9769,Delichon urbicum,Common House-Martin,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/556849,cohmar1/XC556849.ogg
cohmar1,[],['flight call'],37.1379,-7.6303,Delichon urbicum,Common House-Martin,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/533286,cohmar1/XC533286.ogg
cohmar1,[],['flight call'],37.1379,-7.6303,Delichon urbicum,Common House-Martin,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/551217,cohmar1/XC551217.ogg
cohmar1,[],['flight call'],50.7566,3.3191,Delichon urbicum,Common House-Martin,Eddy Scheinpflug,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/192039,cohmar1/XC192039.ogg
cohmar1,[],"['adult', 'flight call', 'sex uncertain', 'song']",69.043,18.588,Delichon urbicum,Common House-Martin,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/571471,cohmar1/XC571471.ogg
cohmar1,[],"['alarm call', 'flight call']",38.6193,48.4367,Delichon urbicum,Common House-Martin,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/480360,cohmar1/XC480360.ogg
cohmar1,[],"['flight call', 'nocturnal flight call']",54.1818,-0.3203,Delichon urbicum,Common House-Martin,Will Scott,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/664235,cohmar1/XC664235.ogg
cohmar1,[],['flight call'],37.1379,-7.6303,Delichon urbicum,Common House-Martin,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/551226,cohmar1/XC551226.ogg
cohmar1,[],"['call', 'flight call']",38.0306,-4.6698,Delichon urbicum,Common House-Martin,Esperanza Poveda,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/367980,cohmar1/XC367980.ogg
cohmar1,[],['flight call'],37.1379,-7.6303,Delichon urbicum,Common House-Martin,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/548524,cohmar1/XC548524.ogg
cohmar1,[],"['adult', 'call', 'flight call', 'sex uncertain']",49.8761,19.2106,Delichon urbicum,Common House-Martin,Karol Łanocha,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/649844,cohmar1/XC649844.ogg
cohmar1,[],"['call', 'flight call']",38.6193,48.4367,Delichon urbicum,Common House-Martin,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/480364,cohmar1/XC480364.ogg
cohmar1,[],[''],41.8074,-8.8626,Delichon urbicum,Common House-Martin,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/742347,cohmar1/XC742347.ogg
cohmar1,[],[''],41.7993,-8.867,Delichon urbicum,Common House-Martin,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/713332,cohmar1/XC713332.ogg
cohmar1,[],"['call', 'flight call']",39.8276,-6.0577,Delichon urbicum,Common House-Martin,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/423887,cohmar1/XC423887.ogg
cohmar1,[],['flight call'],42.827,13.7118,Delichon urbicum,Common House-Martin,Dimitri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/330283,cohmar1/XC330283.ogg
cohmar1,[],"['alarm call', 'call', 'descending call', 'flight call']",48.0372,-4.8622,Delichon urbicum,Common House-Martin,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/677838,cohmar1/XC677838.ogg
cohmar1,[],[''],40.3479,-5.7745,Delichon urbicum,Common House-Martin,Fernando aranguren jiménez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/730815,cohmar1/XC730815.ogg
cohmar1,[],"['call', 'flight call']",39.8276,-6.0577,Delichon urbicum,Common House-Martin,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/423889,cohmar1/XC423889.ogg
cohmar1,[],['flight call'],50.7542,4.5672,Delichon urbicum,Common House-Martin,Frederik Fluyt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/586070,cohmar1/XC586070.ogg
cohmar1,[],"['call', 'song']",61.0926,26.0211,Delichon urbicum,Common House-Martin,Ilkka Heiskanen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/213366,cohmar1/XC213366.ogg
cohmar1,[],[''],47.9963,10.9531,Delichon urbicum,Common House-Martin,Beatrix Saadi-Varchmin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/747155,cohmar1/XC747155.ogg
cohmar1,[],"['flight call', 'nocturnal flight call']",54.1818,-0.3203,Delichon urbicum,Common House-Martin,Will Scott,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/663938,cohmar1/XC663938.ogg
cohmar1,['wlwwar'],['call'],58.4834,14.5014,Delichon urbicum,Common House-Martin,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/110322,cohmar1/XC110322.ogg
cohmar1,[],[''],43.6119,11.8586,Delichon urbicum,Common House-Martin,Filippo Ceccolini,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/745787,cohmar1/XC745787.ogg
cohmar1,[],['flight call'],37.1554,-7.6959,Delichon urbicum,Common House-Martin,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/486130,cohmar1/XC486130.ogg
cohmar1,[],[''],47.9553,10.9838,Delichon urbicum,Common House-Martin,Beatrix Saadi-Varchmin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/748128,cohmar1/XC748128.ogg
cohmar1,[],['flight call'],52.5603,-6.2027,Delichon urbicum,Common House-Martin,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/667942,cohmar1/XC667942.ogg
cohmar1,[],['call'],51.7668,-1.2825,Delichon urbicum,Common House-Martin,Michał Jezierski,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/483877,cohmar1/XC483877.ogg
cohmar1,[],"['male', 'song']",37.9481,-6.1541,Delichon urbicum,Common House-Martin,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/282133,cohmar1/XC282133.ogg
cohmar1,[],['flight call'],37.8704,-6.7871,Delichon urbicum,Common House-Martin,Esperanza Poveda,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/377659,cohmar1/XC377659.ogg
cohmar1,[],[''],47.4829,7.4559,Delichon urbicum,Common House-Martin,Nicolas Martinez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/734485,cohmar1/XC734485.ogg
cohmar1,[],['flight call'],52.7294,-0.5406,Delichon urbicum,Common House-Martin,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/580259,cohmar1/XC580259.ogg
